cod,NOME
210990,Santa Inês
251335,Santa Inês
292790,Santa Inês
412360,Santa Inês
211000,Santa Luzia
251340,Santa Luzia
292805,Santa Luzia
315780,Santa Luzia
240933,Santa Maria
431690,Santa Maria
292860,Santo Amaro
231280,Senador Sá
330555,Seropédica
355160,Serra Negra
293040,Serra Preta
355180,Sete Barras
316720,Sete Lagoas
500770,Sete Quedas
522068,Simolândia
280710,Simão Dias
231300,Solonópole
354890,São Carlos
421600,São Carlos
292910,São Felipe
292900,São Félix
251490,São Mamede
355010,São Manuel
431900,São Marcos
320490,São Mateus
241250,São Miguel
241280,São Rafael
316420,São Romão
355090,São Simão
522040,São Simão
211180,Sítio Novo
241370,Sítio Novo
293105,Tanque Novo
293130,Tapiramutá
355380,Taquarituba
355385,Taquarivaí
150797,Terra Santa
172110,Tocantínia
261550,Tracunhaém
432162,Travesseiro
211227,Tufilândia
316950,Tumiritinga
316960,Tupaciguara
261580,Tupanatinga
211245,Turilândia
317020,Uberlândia
231380,Uruburetama
130440,Urucurituba
432253,Vale do Sol
355630,Valparaíso
320503,Vargem Alta
221150,Vera Mendes
522200,Vianópolis
421920,Vidal Ramos
432330,Vila Flores
320515,Vila Pavão
355710,Votuporanga
221170,Wall Ferraz
293360,Xique-Xique
500020,Água Clara
520020,Água Limpa
260040,Água Preta
430005,Água Santa
420010,Abelardo Luz
260005,Abreu e Lima
170025,Abreulândia
210010,Afonso Cunha
500025,Alcinópolis
310190,Alpinópolis
350100,Altinópolis
510040,Alto Garças
410060,Alto Paraná
410070,Alto Piquiri
510060,Alto Taquari
350150,Alvinlândia
310230,Alvinópolis
310280,Andrelândia
500124,Aral Moreira
240110,Areia Branca
280050,Areia Branca
120005,Assis Brasil
210005,Açailândia
350460,Bady Bassitt
290250,Baianópolis
290260,Baixa Grande
320080,Baixo Guandu
410240,Bandeirantes
500150,Bandeirantes
350530,Barra Bonita
420209,Barra Bonita
210170,Barreirinhas
211707,Barreirinhas
170310,Barrolândia
330045,Belford Roxo
310630,Belo Oriente
270100,Boca da Mata
130070,Boca do Acre
260210,Bom Conselho
310740,Bom Despacho
500230,Brasilândia
520360,Brazabrantes
350775,Brejo Alegre
280070,Brejo Grande
290440,Brejolândia
260270,Buenos Aires
210230,Buriti Bravo
110060,Cacaulândia
170382,Cachoeirinha
260310,Cachoeirinha
430310,Cachoeirinha
520450,Caldas Novas
270140,Campo Alegre
420330,Campo Alegre
410405,Campo Bonito
270150,Campo Grande
500270,Campo Grande
311150,Campos Altos
520490,Campos Belos
420360,Campos Novos
230270,Campos Sales
240220,Canguaretama
311250,Capim Branco
290687,Capim Grosso
311260,Capinópolis
351060,Carapicuíba
430485,Carlos Gomes
170388,Carmolândia
250410,Carrapateira
500290,Cassilândia
110090,Castanheiras
520505,Castelândia
290730,Castro Alves
240260,Ceará-Mirim
430513,Cerro Branco
430515,Cerro Grande
410570,Clevelândia
420425,Cocal do Sul
410600,Congonhinhas
311850,Consolação
290950,Cravolândia
290970,Cristópolis
312060,Crucilândia
410680,Cruz Machado
250530,Curral Velho
510343,Curvelândia
210375,Davinópolis
520690,Davinópolis
312230,Divinópolis
312245,Divisópolis
430640,Dois Irmãos
270250,Dois Riachos
291010,Dom Basílio
312340,Doresópolis
312350,Douradoquara
520725,Doverlândia
291000,Dário Meira
351490,Elias Fausto
312360,Elói Mendes
291040,Encruzilhada
312385,Entre Folhas
430693,Entre-Ijuís
430720,Erval Grande
312420,Espera Feliz
355730,Estiva Gerbi
312490,Eugenópolis
230430,Farias Brito
430805,Faxinalzinho
520760,Fazenda Nova
270260,Feira Grande
312570,Felixlândia
420545,Forquilhinha
230450,Frecheirinha
520840,Goianápolis
520915,Gouvelândia
410870,Grandes Rios
230510,Guaramiranga
351900,Herculândia
230520,Hidrolândia
520970,Hidrolândia
351907,Hortolândia
291270,Ibirapitanga
420790,Irineópolis
521030,Israelândia
280300,Itabaianinha
220500,Itainópolis
313250,Itamarandiba
352230,Itapetininga
150375,Jacareacanga
411200,Jaguariaíva
220545,Joca Marques
313657,Josenópolis
313655,José Raydan
210550,João Lisboa
250750,João Pessoa
257507,João Pessoa
313670,Juiz de Fora
220555,Lagoa Alegre
260875,Lagoa Grande
313753,Lagoa Grande
240620,Lagoa d'Anta
210598,Lajeado Novo
220560,Landri Sales
420960,Lauro Muller
420970,Lebon Régis
171245,Luzinópolis
421030,Major Vieira
411440,Mangueirinha
411450,Manoel Ribas
431175,Manoel Viana
270490,Mar Vermelho
210632,Maracaçumé
510558,Marcelândia
220595,Marcolândia
411470,Maria Helena
313990,Maria da Fé
431200,Mariano Moro
352910,Marinópolis
250915,Marizópolis
230790,Martinópole
250920,Massaranduba
421060,Massaranduba
314060,Materlândia
431215,Mato Leitão
521300,Maurilândia
240750,Maxaranguape
220620,Miguel Alves
220630,Miguel Leão
353000,Mira Estrela
280410,Moita Bonita
314270,Montalvânia
150480,Monte Alegre
240780,Monte Alegre
250960,Monte Horebe
210700,Montes Altos
261430,Moreilândia
421125,Morro Grande
431247,Morro Reuter
521400,Mozarlândia
320370,Muniz Freire
521410,Mutunópolis
120033,Mâncio Lima
250870,Mãe d'Água
314420,Nacip Raydan
521460,Niquelândia
510600,Nortelândia
431280,Nova Araçá
431290,Nova Bassano
353282,Nova Campina
210725,Nova Colinas
521483,Nova Crixás
421140,Nova Erechim
292273,Nova Fátima
411700,Nova Fátima
521486,Nova Glória
353300,Nova Granada
510880,Nova Guarita
330350,Nova Iguaçu
150497,Nova Ipixuna
292280,Nova Itarana
510618,Nova Lacerda
110033,Nova Mamoré
314490,Nova Módica
510617,Nova Nazaré
314510,Nova Resende
314520,Nova Serrana
292300,Nova Viçosa
431339,Novo Cabrais
431342,Novo Machado
230940,Novo Oriente
292305,Novo Triunfo
251040,Olho d'Água
353460,Osvaldo Cruz
220720,Padre Marcos
521630,Paranaiguara
353580,Paranapanema
314760,Passa Quatro
240910,Passa e Fica
411845,Pato Bragado
353657,Paulistânia
292400,Paulo Afonso
314875,Pedra Bonita
231050,Pedra Branca
251100,Pedra Branca
240950,Pedra Grande
431417,Pedras Altas
171650,Pedro Afonso
251272,Pedro Régis
261100,Petrolândia
421270,Petrolândia
431442,Picada Café
353790,Pilar do Sul
251170,Pilõezinhos
353930,Pirassununga
521730,Pirenópolis
521740,Pires do Rio
353950,Pitangueiras
411965,Pitangueiras
411990,Ponta Grossa
510670,Ponte Branca
315213,Ponto Chique
330410,Porciúncula
521810,Portelândia
431490,Porto Alegre
210900,Porto Franco
160053,Porto Grande
431500,Porto Lucena
292530,Porto Seguro
421360,Porto União
120039,Porto Walter
431510,Porto Xavier
150590,Porto de Moz
315250,Pouso Alegre
241010,Poço Branco
251203,Poço Dantas
354100,Praia Grande
421380,Praia Grande
292405,Pé de Serra
231140,Quixeramobim
354250,Reginópolis
421500,Rio Negrinho
315600,Rio Vermelho
421450,Rio do Campo
421460,Rio do Oeste
292690,Rio do Pires
315510,Rio do Prado
171870,Rio dos Bois
510757,Rondolândia
315680,Sabinópolis
354500,Salesópolis
150620,Salinópolis
354540,Salto Grande
421540,Salto Veloso
171884,Sandolândia
354600,Santa Branca
510724,Santa Carmem
210980,Santa Helena
251330,Santa Helena
412350,Santa Helena
421555,Santa Helena
354680,Santa Isabel
521935,Santa Isabel
354690,Santa Lúcia
412382,Santa Lúcia
354765,Santa Salete
320460,Santa Teresa
431725,Santa Tereza
510726,Santo Afonso
251385,Santo André
354780,Santo André
431790,Santo Cristo
110150,Seringueiras
251550,Serra Branca
251570,Serra Grande
241335,Serra do Mel
293060,Serrolândia
251593,Sertãozinho
355170,Sertãozinho
421760,Siderópolis
500790,Sidrolândia
330560,Silva Jardim
316730,Silveirânia
293080,Souto Soares
355230,Sud Mennucci
355255,Suzanápolis
292970,Sátiro Dias
261310,São Caitano
292925,São Gabriel
431830,São Gabriel
316150,São Geraldo
316210,São Gotardo
421650,São Joaquim
221030,São Julião
421700,São Ludgero
431920,São Nicolau
211167,São Roberto
241300,São Vicente
355100,São Vicente
355370,Taquaritinga
293150,Teofilândia
330580,Teresópolis
241420,Tibau do Sul
421830,Três Barras
432170,Três Coroas
500830,Três Lagoas
316935,Três Marias
432190,Três Passos
316940,Três Pontas
432220,Tupanciretã
522155,Turvelândia
316980,Turvolândia
150812,Ulianópolis
317090,Varzelândia
432280,Veranópolis
317103,Verdelândia
251720,Vieirópolis
317190,Virgolândia
432350,Vista Alegre
317210,Volta Grande
293315,Várzea Nova
220020,Água Branca
250010,Água Branca
270010,Água Branca
260050,Águas Belas
420055,Águas Frias
420005,Abdon Batista
410020,Adrianópolis
220010,Agricolândia
410030,Agudos do Sul
250030,Alagoa Grande
210030,Aldeias Altas
240060,Almino Afonso
510025,Alta Floresta
510030,Alto Araguaia
310205,Alto Caparaó
510050,Alto Paraguai
110040,Alto Paraíso
412862,Alto Paraíso
310210,Alto Rio Doce
320035,Alto Rio Novo
520090,Amorinópolis
500080,Anaurilândia
310300,Antônio Dias
350275,Araçariguama
430130,Arroio Grande
420160,Arroio Trinta
430105,Arroio do Sal
310460,Astolfo Dutra
290240,Aurelino Leal
220110,Avelino Lopes
520280,Avelinópolis
170307,Barra do Ouro
430200,Barros Cassal
240140,Baía Formosa
310610,Belmiro Braga
420220,Benedito Novo
430237,Bom Progresso
520355,Bonfinópolis
310830,Borda da Mata
410330,Borrazópolis
250280,Brejo do Cruz
520390,Buriti Alegre
430320,Cacique Doble
310990,Caetanópolis
250375,Cajazeirinhas
311110,Campina Verde
510260,Campinápolis
311140,Campo Florido
290600,Campo Formoso
410430,Campo Mourão
240210,Campo Redondo
311130,Campo do Meio
430410,Campos Borges
311160,Campos Gerais
170384,Campos Lindos
520495,Campos Verdes
351020,Capão Bonito
351050,Caraguatatuba
311370,Carlos Chagas
311400,Carmo da Mata
311500,Cascalho Rico
430510,Caxias do Sul
270220,Coqueiro Seco
311900,Cordislândia
311950,Coronel Murta
430593,Coronel Pilar
420455,Correia Pinto
110008,Costa Marques
170610,Cristalândia
150277,Curionópolis
240310,Currais Novos
351000,Cândido Mota
312000,Córrego Novo
520670,Damianópolis
170650,Darcinópolis
312120,Delfinópolis
291005,Dias d'Ávila
351390,Divinolândia
312235,Divisa Alegre
430645,Dois Lajeados
410720,Dois Vizinhos
351420,Dolcinópolis
430650,Dom Feliciano
312270,Dom Silvério
312290,Dona Eusébia
250580,Duas Estradas
210390,Duque Bacelar
430692,Engenho Velho
312460,Estrela Dalva
430781,Estrela Velha
291077,Feira da Mata
240370,Felipe Guerra
270270,Feliz Deserto
291090,Firmino Alves
520780,Firminópolis
291100,Floresta Azul
312670,Francisco Sá
250620,Frei Martinho
420555,Frei Rogério
312735,Glaucilândia
410855,Godoy Moreira
210470,Graça Aranha
410950,Guaraqueçaba
240460,Ielmo Marinho
150320,Igarapé-Açu
150330,Igarapé-Miri
330187,Iguaba Grande
352042,Ilha Comprida
352044,Ilha Solteira
520993,Inaciolândia
313060,Inconfidentes
313070,Indianópolis
411040,Indianópolis
352140,Iracemápolis
411095,Itaipulândia
313460,Jaboticatubas
411250,Jardim Alegre
411260,Jardim Olinda
352510,Jardinópolis
420895,Jardinópolis
313580,Jequitinhonha
270380,Joaquim Gomes
220540,Joaquim Pires
251365,Joca Claudino
420915,José Boiteux
260810,João Alfredo
240580,João Câmara
291835,João Dourado
352560,João Ramalho
220552,Júlio Borges
420920,Lacerdópolis
210570,Lago da Pedra
210580,Lago do Junco
313740,Lagoa Dourada
313750,Lagoa Formosa
240660,Lagoa Salgada
210592,Lagoa do Mato
260860,Lagoa do Ouro
431150,Lavras do Sul
313835,Leme do Prado
420980,Leoberto Leal
411342,Lidianópolis
352750,Lucianópolis
411380,Lupionópolis
220570,Luís Correia
291992,Madre de Deus
421020,Major Gercino
270440,Major Isidoro
120034,Manoel Urbano
320330,Mantenópolis
314040,Marmelópolis
352920,Martinópolis
431217,Mato Queimado
292110,Medeiros Neto
150445,Medicilândia
292120,Miguel Calmon
352970,Miguelópolis
320340,Mimoso do Sul
353010,Mirandópolis
230840,Missão Velha
220640,Monsenhor Gil
314310,Monte Carmelo
353160,Monte Castelo
421110,Monte Castelo
314315,Monte Formoso
314330,Montes Claros
411610,Moreira Sales
431245,Morro Redondo
171395,Muricilândia
314015,Mário Campos
292260,Nilo Peçanha
353280,Nova Aliança
431275,Nova Alvorada
521470,Nova América
431300,Nova Bréscia
353286,Nova Castilho
251010,Nova Floresta
330340,Nova Friburgo
411710,Nova Londrina
510890,Nova Maringá
411720,Nova Olímpia
510623,Nova Olímpia
251030,Nova Palmeira
510624,Nova Ubiratã
320390,Nova Venécia
431349,Novo Barreiro
314530,Novo Cruzeiro
431340,Novo Hamburgo
521525,Novo Planalto
431265,Não-Me-Toque
314545,Olhos-d'Água
210760,Palmeirândia
521590,Palminópolis
314730,Paraisópolis
411860,Paula Freitas
210805,Paulino Neves
411870,Paulo Frontin
270660,Paulo Jacinto
314900,Pedra Dourada
251110,Pedra Lavrada
314880,Pedra do Anta
353690,Pedranópolis
314920,Pedrinópolis
240970,Pedro Avelino
431420,Pedro Osório
292440,Pilão Arcado
110018,Pimenta Bueno
315053,Pingo-d'Água
431447,Pinhal Grande
411940,Piraí do Sul
421340,Ponte Serrada
354030,Pontes Gestal
510685,Porto Estrela
421370,Pouso Redondo
280540,Poço Redondo
210940,Primeira Cruz
315370,Quartel Geral
412080,Quatro Barras
412085,Quatro Pontes
220865,Queimada Nova
412110,Quinta do Sol
521850,Quirinópolis
412130,Rancho Alegre
220880,Regeneração
315420,Resende Costa
431550,Restinga Seca
292610,Retirolândia
280600,Ribeirópolis
500720,Rio Brilhante
421440,Rio das Antas
292670,Rio de Contas
431590,Rodeio Bonito
510760,Rondonópolis
140047,Rorainópolis
412280,Salgado Filho
510775,Salto do Céu
354560,Santa Adélia
412310,Santa Amélia
315770,Santa Juliana
412390,Santa Mariana
412395,Santa Mônica
292830,Santanópolis
431780,Santo Augusto
412450,Santo Inácio
431750,Santo Ângelo
316070,Santos Dumont
293030,Serra Dourada
251580,Serra Redonda
261390,Serra Talhada
251560,Serra da Raiz
522050,Serranópolis
412650,Sertanópolis
172065,Silvanópolis
293070,Simões Filho
231230,São Benedito
251392,São Bentinho
211060,São Bernardo
251396,São Domingos
280680,São Domingos
292895,São Domingos
421610,São Domingos
521980,São Domingos
241180,São Fernando
330480,São Fidélis
330490,São Gonçalo
431870,São Leopoldo
421710,São Martinho
431910,São Martinho
431970,São Valentim
172049,São Valério
270900,Tanque d'Arca
211200,Tasso Fragoso
421810,Timbé do Sul
421825,Timbó Grande
316905,Tocos do Moji
280750,Tomar do Geru
421850,Treze Tílias
421840,Treze de Maio
432163,Três Arroios
522130,Três Ranchos
432180,Três de Maio
355510,Tupi Paulista
510830,União do Sul
211260,Urbano Santos
110175,Vale do Anari
317057,Vargem Alegre
317060,Vargem Bonita
421917,Vargem Bonita
211270,Vargem Grande
317115,Vermelho Novo
432310,Vicente Dutra
432320,Victor Graeff
432335,Vila Lângaro
320517,Vila Valério
317180,Virginópolis
432370,Vista Gaúcha
250550,Vista Serrana
330630,Volta Redonda
336305,Volta Redonda
172208,Wanderlândia
420060,Águas Mornas
320013,Águia Branca
240030,Afonso Bezerra
170030,Aguiarnópolis
320030,Alfredo Chaves
420070,Alfredo Wagner
510035,Alto Boa Vista
520055,Alto Horizonte
210050,Alto Parnaíba
310150,Além Paraíba
330010,Angra dos Reis
500090,Antônio João
430080,Antônio Prado
430100,Arroio do Meio
350380,Artur Nogueira
240130,Augusto Severo
170300,Babaçulândia
410250,Barbosa Ferraz
210160,Barra do Corda
290310,Barra do Rocha
350540,Barra do Turvo
310620,Belo Horizonte
210180,Benedito Leite
350620,Bento de Abreu
350660,Biritiba-Mirim
310710,Boa Esperança
320100,Boa Esperança
410300,Boa Esperança
420243,Bocaina do Sul
430235,Bom Princípio
210215,Brejo de Areia
310910,Bueno Brandão
520396,Buritinópolis
520410,Cachoeira Alta
410347,Cafezal do Sul
250400,Campina Grande
254009,Campina Grande
280100,Campo do Brito
351030,Capela do Alto
150230,Capitão Poço
430480,Carlos Barbosa
311410,Carmo de Minas
311470,Carvalhópolis
420410,Caxambu do Sul
351160,Cesário Lange
410560,Cidade Gaúcha
220271,Cocal de Telha
520552,Colinas do Sul
430583,Coqueiro Baixo
351240,Cordeirópolis
430587,Coronel Barros
430590,Coronel Bicaco
351260,Coronel Macedo
410650,Coronel Vivida
430607,Cristal do Sul
280170,Cristinápolis
290980,Cruz das Almas
250527,Curral de Cima
290670,Cândido Sales
290780,Cícero Dantas
311980,Córrego Danta
311995,Córrego Fundo
312110,Delfim Moreira
280200,Divina Pastora
351410,Dois Córregos
220345,Dom Inocêncio
430670,Dona Francisca
312330,Dores do Turvo
410730,Doutor Camargo
430675,Doutor Ricardo
412863,Doutor Ulysses
220360,Eliseu Martins
351500,Embu das Artes
351512,Emilianópolis
410740,Enéas Marques
312480,Estrela do Sul
351550,Fernandópolis
160023,Ferreira Gomes
170765,Figueirópolis
410800,Florestópolis
420540,Florianópolis
420543,Formosa do Sul
410830,Foz do Iguaçu
410845,Foz do Jordão
220400,Francinópolis
312695,Frei Lagonegro
312707,Fruta de Leite
240400,Frutuoso Gomes
500380,Fátima do Sul
291130,Gentio do Ouro
280260,Gracho Cardoso
430915,Gramado Xavier
110010,Guajará-Mirim
351840,Guaratinguetá
420670,Herval d'Oeste
410965,Honório Serpa
220460,Hugo Napoleão
313055,Imbé de Minas
230560,Independência
431040,Independência
313160,Iraí de Minas
220490,Isaías Coelho
431070,Itatiba do Sul
313375,Itaú de Minas
411130,Itaúna do Sul
411210,Jandaia do Sul
260820,Joaquim Nabuco
240600,José da Penha
313630,João Pinheiro
250760,Juarez Távora
431130,Lagoa Vermelha
270410,Lagoa da Canoa
313720,Lagoa da Prata
260845,Lagoa do Carro
500525,Laguna Carapã
420945,Lajeado Grande
240680,Lajes Pintadas
352760,Luís Antônio
411435,Manfrinópolis
220590,Manoel Emídio
313980,Mar de Espanha
210637,Maranhãozinho
220600,Marcos Parente
314053,Martins Soares
317150,Mathias Lobato
314080,Matias Barbosa
314085,Matias Cardoso
411575,Mauá da Serra
330290,Miguel Pereira
431225,Minas do Leão
353040,Mirassolândia
171360,Monte do Carmo
270540,Monteirópolis
314370,Morro do Pilar
431261,Muitos Capões
411630,Munhoz de Melo
292220,Muniz Ferreira
353250,Neves Paulista
210720,Nina Rodrigues
500620,Nova Andradina
431295,Nova Boa Vista
421145,Nova Itaberaba
150500,Nova Timboteua
510625,Nova Xavantina
130330,Novo Aripuanã
292303,Novo Horizonte
353350,Novo Horizonte
421165,Novo Horizonte
411729,Novo Itacolomi
150503,Novo Progresso
353450,Oscar Bressane
521560,Padre Bernardo
314625,Padre Carvalho
314630,Padre Paraíso
171575,Palmeirópolis
431395,Pantano Grande
353620,Pariquera-Açu
314710,Pará de Minas
314800,Patos de Minas
240940,Pau dos Ferros
314830,Paula Cândido
353660,Paulo de Faria
421240,Pedras Grandes
251120,Pedras de Fogo
320405,Pedro Canário
314930,Pedro Leopoldo
314940,Pedro Teixeira
421265,Pescaria Brava
210850,Pindaré-Mirim
421300,Pinheiro Preto
431454,Pinto Bandeira
430145,Pinto Bandeira
431453,Pinto Bandeira
231095,Pires Ferreira
412010,Porto Amazonas
412015,Porto Barreiro
354070,Porto Ferreira
500690,Porto Murtinho
171820,Porto Nacional
412030,Porto Vitória
280560,Porto da Folha
412033,Prado Ferreira
412060,Prudentópolis
431531,Quatro Irmãos
241060,Rafael Godeiro
171850,Recursolândia
354240,Regente Feijó
241070,Riacho da Cruz
510719,Ribeirãozinho
315550,Rio Paranaíba
315570,Rio Piracicaba
330450,Rio das Flores
330452,Rio das Ostras
354400,Rio das Pedras
330455,Rio de Janeiro
334501,Rio de Janeiro
334502,Rio de Janeiro
334503,Rio de Janeiro
334504,Rio de Janeiro
334505,Rio de Janeiro
334506,Rio de Janeiro
334507,Rio de Janeiro
334508,Rio de Janeiro
334509,Rio de Janeiro
334510,Rio de Janeiro
334511,Rio de Janeiro
334512,Rio de Janeiro
334513,Rio de Janeiro
334514,Rio de Janeiro
334515,Rio de Janeiro
334516,Rio de Janeiro
334517,Rio de Janeiro
334518,Rio de Janeiro
334519,Rio de Janeiro
334520,Rio de Janeiro
334521,Rio de Janeiro
334522,Rio de Janeiro
334523,Rio de Janeiro
334524,Rio de Janeiro
334525,Rio de Janeiro
334526,Rio de Janeiro
334527,Rio de Janeiro
334528,Rio de Janeiro
334529,Rio de Janeiro
334530,Rio de Janeiro
421470,Rio dos Cedros
110028,Rolim de Moura
431630,Roque Gonzales
510770,Rosário Oeste
354490,Sales Oliveira
521900,Sanclerlândia
292760,Santa Brígida
292750,Santa Bárbara
315720,Santa Bárbara
251315,Santa Cecília
421550,Santa Cecília
220920,Santa Filomena
261255,Santa Filomena
354710,Santa Mercedes
315980,Santa Vitória
150690,Santarém Novo
241150,Santo Antônio
354830,Santo Expedito
316540,Sapucaí-Mirim
120050,Sena Madureira
316557,Senador Amaral
522045,Senador Canedo
316560,Senador Cortes
231270,Senador Pompeu
160005,Serra do Navio
241360,Severiano Melo
316740,Silvianópolis
316750,Simão Pereira
251398,São Francisco
280690,São Francisco
316110,São Francisco
354900,São Francisco
431840,São Jerônimo
316370,São Lourenço
522028,São Patrício
431975,São Vendelino
293075,Sítio do Mato
110155,Teixeirópolis
432143,Terra de Areia
316860,Teófilo Otoni
412760,Tijucas do Sul
280740,Tobias Barreto
355465,Torre de Pedra
432218,Tupanci do Sul
522230,Vila Propício
317160,Virgem da Lapa
421935,Vitor Meireles
231400,Várzea Alegre
221135,Várzea Branca
221140,Várzea Grande
510840,Várzea Grande
317220,Wenceslau Braz
412850,Wenceslau Braz
310070,Água Comprida
290050,Érico Cardoso
150013,Abel Figueiredo
320010,Afonso Cláudio
420075,Alto Bela Vista
315350,Alto Jequitibá
410080,Alvorada do Sul
430063,Amaral Ferrador
430064,Ametista do Sul
310250,Amparo do Serra
430066,André da Rocha
420100,Anita Garibaldi
310290,Antônio Carlos
420120,Antônio Carlos
410130,Antônio Olinto
330025,Arraial do Cabo
430107,Arroio do Padre
430120,Arroio do Tigre
320070,Atilio Vivacqua
170255,Augustinópolis
150090,Augusto Corrêa
430150,Augusto Pestana
310480,Augusto de Lima
150095,Aurora do Pará
310530,Bandeira do Sul
290280,Barra da Estiva
510170,Barra do Bugres
290290,Barra do Choça
290300,Barra do Mendes
330030,Barra do Piraí
260150,Belém de Maria
240160,Bento Fernandes
170320,Bernardo Sayão
310825,Bonito de Minas
420280,Braço do Norte
220198,Brejo do Piauí
250380,Caldas Brandão
430360,Cambará do Sul
430380,Campinas do Sul
220230,Canto do Buriti
430461,Canudos do Vale
311270,Capitão Enéas
430467,Capivari do Sul
430463,Capão da Canoa
430465,Capão do Cipó
430466,Capão do Leão
330115,Cardoso Moreira
311420,Carmo do Cajuru
170389,Carrasco Bonito
311615,Chapada Gaúcha
260440,Chã de Alegria
220272,Cocal dos Alves
270200,Coité do Nóia
420440,Coronel Freitas
420445,Coronel Martins
311960,Coronel Pacheco
312040,Cristiano Otoni
520630,Cristianópolis
220310,Cristino Castro
120020,Cruzeiro do Sul
410670,Cruzeiro do Sul
430620,Cruzeiro do Sul
150276,Cumaru do Norte
430430,Cândido Godói
210260,Cândido Mendes
311783,Cônego Marinho
430630,David Canabarro
270240,Delmiro Gouveia
220330,Demerval Lobão
410712,Diamante do Sul
312300,Dores de Campos
420515,Doutor Pedrinho
330170,Duque de Caxias
430676,Eldorado do Sul
220350,Elesbão Veloso
291030,Elísio Medrado
120025,Epitaciolândia
410752,Esperança Nova
240350,Espírito Santo
351520,Estrela d'Oeste
430760,Estância Velha
430786,Fagundes Varela
420535,Flor do Sertão
430820,Flores da Cunha
430830,Fontoura Xavier
410832,Francisco Alves
220410,Francisco Ayres
312675,Franciscópolis
351640,Franco da Rocha
312690,Frei Inocêncio
260580,Frei Miguelinho
351680,Gastão Vidigal
351685,Gavião Peixoto
430880,General Câmara
280250,General Maynard
351690,General Salgado
230460,General Sampaio
430890,Getúlio Vargas
510395,Glória D'Oeste
210430,Godofredo Viana
210440,Gonçalves Dias
351800,Guarani d'Oeste
420660,Guarujá do Sul
210520,Igarapé Grande
280270,Ilha das Flores
411020,Inácio Martins
431046,Ipiranga do Sul
420765,Iporã do Oeste
210540,Itapecuru Mirim
352310,Itaquaquecetuba
420870,Jacinto Machado
240530,Januário Cicco
420890,Jaraguá do Sul
411280,Joaquim Távora
313620,João Monlevade
411290,Jundiaí do Sul
352600,Junqueirópolis
352580,Júlio Mesquita
250820,Lagoa de Dentro
240630,Lagoa de Pedras
240640,Lagoa de Velhos
220558,Lagoa do Piauí
220559,Lagoa do Sítio
260870,Lagoa dos Gatos
313730,Lagoa dos Patos
330230,Laje do Muriaé
510523,Lambari D'Oeste
431162,Lindolfo Collor
420985,Lindóia do Sul
210620,Luís Domingues
292040,Manoel Vitorino
210635,Marajá do Sena
431190,Marcelino Ramos
314050,Martinho Campos
220610,Matias Olímpio
431213,Mato Castelhano
314150,Mendes Pimentel
240760,Messias Targino
220635,Milton Brandão
353060,Mogi das Cruzes
314260,Monsenhor Paulo
353170,Monteiro Lobato
314360,Morro da Garça
260950,Nazaré da Mata
411690,Nova Esperança
353330,Nova Luzitânia
292285,Nova Redenção
220795,Nova Santa Rita
431337,Nova Santa Rita
411722,Nova Santa Rosa
431344,Novo Tiradentes
240820,Nísia Floresta
150520,Oeiras do Pará
314570,Oliveira Fortes
421175,Otacílio Costa
431365,Palmares do Sul
330370,Paraíba do Sul
431402,Paraíso do Sul
210790,Passagem Franca
421225,Passo de Torres
220777,Patos do Piauí
330385,Paty do Alferes
210750,Paço do Lumiar
292420,Pedro Alexandre
353720,Pedro de Toledo
353740,Pereira Barreto
521690,Pilar de Goiás
353800,Pindamonhangaba
431446,Pinhal da Serra
231090,Piquet Carneiro
292467,Piraí do Norte
421315,Planalto Alegre
150570,Ponta de Pedras
431507,Porto Vera Cruz
270740,Porto de Pedras
241025,Porto do Mangue
431475,Poço das Antas
220860,Prata do Piauí
251230,Princesa Isabel
521839,Professor Jamil
431517,Protásio Alves
411900,Pérola d'Oeste
292595,Rafael Jambeiro
421430,Rancho Queimado
210955,Ribamar Fiquene
412180,Ribeirão Claro
354330,Ribeirão Pires
354340,Ribeirão Preto
320440,Rio Novo do Sul
292680,Rio do Antônio
431555,Rio dos Índios
120042,Rodrigues Alves
150618,Rondon do Pará
431640,Rosário do Sul
315710,Salto da Divisa
431645,Salto do Jacuí
412300,Salto do Lontra
431650,Salvador do Sul
354570,Santa Albertina
354650,Santa Ernestina
354670,Santa Gertrudes
315790,Santa Margarida
231220,Santa Quitéria
251380,Santa Teresinha
292850,Santa Teresinha
261280,Santa Terezinha
421567,Santa Terezinha
510777,Santa Terezinha
421569,Santiago do Sul
292880,Santo Estêvão
316060,Santo Hipólito
432000,Sapucaia do Sul
221063,Sebastião Leal
316570,Senador Firmino
432055,Sertão Santana
412660,Siqueira Campos
421575,São Bernardino
421590,São Bonifácio
292890,São Desidério
270880,São Sebastião
355070,São Sebastião
522070,Sítio d'Abadia
160070,Tartarugalzinho
412700,Teixeira Soares
412710,Telêmaco Borba
241410,Tenente Ananias
432140,Tenente Portela
293140,Teodoro Sampaio
355430,Teodoro Sampaio
172120,Tocantinópolis
432195,Trindade do Sul
432185,Três Palmeiras
355570,União Paulista
432235,União da Serra
317043,União de Minas
421885,União do Oeste
317047,Uruana de Minas
355610,Valentim Gentil
432260,Venâncio Aires
522205,Vicentinópolis
211300,Vitorino Freire
355695,Vitória Brasil
310090,Águas Formosas
350040,Águas da Prata
520005,Abadia de Goiás
110034,Alvorada D'Oeste
290115,América Dourada
